Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Carbohydrate percentage of calories(%),Protein percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
anton espiga,RUNNING,16-11-2025,13:45:25,01:00:20,10.71,140,10.7,16.0,05:38,03:44,585,38,61,1,88,,57,,120,116,,,,169.0,64.0,183,50,47,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:07:39,137,10.5,05:43,86,61,,1162.30,,,
,00:07:40,137,10.5,05:43,86,61,,1164.60,,,
,00:07:41,137,10.5,05:43,86,61,,1167.60,,,
,00:07:42,137,10.5,05:43,86,61,,1170.20,,,
,00:07:43,137,10.5,05:43,86,61,,1173.00,,,
,00:07:44,137,10.5,05:43,86,61,,1175.30,,,
,00:07:45,137,10.5,05:43,86,61,,1178.40,,,
,00:07:46,137,10.5,05:44,87,61,,1181.30,,,
,00:07:47,136,10.5,05:44,87,61,,1184.20,,,
,00:07:48,136,10.5,05:44,86,61,,1186.60,,,
,00:07:49,136,10.4,05:45,86,61,,1189.80,,,
,00:07:50,136,10.4,05:46,86,62,,1192.40,,,
,00:07:51,136,10.4,05:47,86,62,,1195.40,,,
,00:07:52,136,10.3,05:48,88,62,,1197.90,,,
,00:07:53,136,10.3,05:50,88,62,,1200.70,,,
,00:07:54,136,10.3,05:51,87,62,,1203.40,,,
,00:07:55,136,10.2,05:52,86,62,,1206.00,,,
,00:07:56,136,10.2,05:53,87,62,,1208.40,,,
,00:07:57,136,10.2,05:54,86,62,,1211.20,,,
,00:07:58,136,10.2,05:54,88,62,,1214.00,,,
,00:07:59,136,10.1,05:55,88,62,,1216.70,,,
,00:08:00,136,10.1,05:55,87,62,,1219.50,,,
,00:08:01,136,10.1,05:56,86,62,,1222.40,,,
,00:08:02,136,10.1,05:56,86,62,,1225.30,,,
,00:08:03,136,10.1,05:56,86,62,,1228.10,,,
,00:08:04,136,10.1,05:56,86,62,,1230.90,,,
,00:08:05,136,10.1,05:56,86,62,,1233.70,,,
,00:08:06,136,10.1,05:57,86,63,,1236.50,,,
,00:08:07,136,10.1,05:57,88,63,,1239.30,,,
,00:08:08,136,10.1,05:57,88,63,,1242.10,,,
,00:08:09,136,10.1,05:57,88,63,,1244.70,,,
,00:08:10,136,10.1,05:57,88,63,,1247.50,,,
,00:08:11,136,10.1,05:57,88,63,,1250.20,,,
,00:08:12,136,10.1,05:57,88,63,,1253.10,,,
,00:08:13,136,10.1,05:57,87,63,,1256.10,,,
,00:08:14,136,10.1,05:57,86,63,,1258.90,,,
,00:08:15,136,10.1,05:56,86,63,,1261.90,,,
,00:08:16,136,10.1,05:56,88,63,,1264.90,,,
,00:08:17,136,10.1,05:56,88,63,,1267.80,,,
,00:08:18,136,10.1,05:56,88,63,,1271.00,,,
,00:08:19,136,10.1,05:56,88,63,,1273.80,,,
,00:08:20,136,10.1,05:56,88,63,,1276.50,,,
,00:08:21,136,10.1,05:56,88,63,,1279.60,,,
,00:08:22,137,10.1,05:56,88,63,,1282.50,,,
,00:08:23,137,10.1,05:56,88,63,,1284.90,,,
,00:08:24,137,10.1,05:56,87,64,,1287.40,,,
,00:08:25,137,10.1,05:57,86,64,,1290.10,,,
,00:08:26,137,10.1,05:57,86,64,,1292.80,,,
,00:08:27,137,10.1,05:57,86,64,,1295.50,,,
,00:08:28,137,10.1,05:57,86,64,,1297.70,,,
,00:08:29,137,10.1,05:58,86,64,,1300.60,,,
,00:08:30,137,10.1,05:58,86,64,,1302.70,,,
,00:08:31,137,10.0,05:58,86,64,,1305.10,,,
,00:08:32,137,10.0,05:58,86,64,,1307.80,,,
,00:08:33,137,10.0,05:59,86,64,,1310.10,,,
,00:08:34,137,10.0,05:59,86,64,,1312.50,,,
,00:08:35,137,10.0,06:00,86,64,,1314.70,,,
,00:08:36,137,10.0,06:01,86,64,,1316.70,,,
,00:08:37,137,10.0,06:01,86,64,,1319.70,,,
,00:08:38,137,10.0,06:01,86,64,,1322.50,,,
,00:08:39,137,9.9,06:02,86,64,,1325.40,,,
,00:08:40,137,9.9,06:02,86,64,,1328.00,,,
,00:08:41,137,9.8,06:06,85,64,,1330.70,,,
,00:08:42,137,9.7,06:12,84,64,,1333.10,,,
,00:08:43,138,9.5,06:18,84,64,,1335.40,,,
,00:08:44,138,9.4,06:25,84,64,,1337.80,,,
,00:08:45,138,9.2,06:30,84,64,,1339.90,,,
,00:08:46,138,9.2,06:32,84,64,,1341.90,,,
,00:08:47,138,9.2,06:31,84,64,,1344.00,,,
,00:08:48,138,9.2,06:30,82,64,,1346.30,,,
,00:08:49,139,9.2,06:31,82,65,,1348.50,,,
,00:08:50,139,9.2,06:32,82,65,,1350.80,,,
,00:08:51,139,9.2,06:32,83,65,,1353.10,,,
,00:08:52,139,9.2,06:31,82,65,,1355.60,,,
,00:08:53,139,9.3,06:26,83,65,,1358.20,,,
,00:08:54,139,9.4,06:23,83,65,,1361.00,,,
,00:08:55,139,9.5,06:20,83,65,,1363.40,,,
,00:08:56,140,9.5,06:19,83,65,,1365.90,,,
,00:08:57,140,9.5,06:20,83,65,,1368.30,,,
,00:08:58,140,9.4,06:23,83,65,,1370.90,,,
,00:08:59,141,9.3,06:26,82,65,,1373.30,,,
,00:09:00,141,9.2,06:30,83,66,,1375.50,,,
,00:09:01,141,9.1,06:35,82,66,,1377.70,,,
,00:09:02,141,9.0,06:40,82,66,,1379.80,,,
,00:09:03,141,8.9,06:42,82,66,,1381.90,,,
,00:09:04,141,9.0,06:41,82,66,,1384.20,,,
,00:09:05,141,9.0,06:38,83,66,,1386.50,,,
,00:09:06,141,9.1,06:37,83,66,,1388.80,,,
,00:09:07,141,9.1,06:35,83,66,,1391.30,,,
,00:09:08,141,9.1,06:35,83,66,,1393.80,,,
,00:09:09,141,9.1,06:34,83,66,,1396.10,,,
,00:09:10,141,9.1,06:34,83,67,,1398.50,,,
,00:09:11,141,9.1,06:34,83,67,,1401.10,,,
,00:09:12,141,9.1,06:34,84,67,,1403.70,,,
,00:09:13,141,9.1,06:34,85,67,,1406.20,,,
,00:09:14,142,9.1,06:35,85,67,,1408.60,,,
,00:09:15,142,9.1,06:35,85,67,,1411.40,,,
,00:09:16,142,9.1,06:36,85,67,,1414.00,,,
,00:09:17,142,9.1,06:35,85,68,,1416.80,,,
,00:09:18,142,9.2,06:31,85,68,,1420.00,,,
,00:09:19,143,9.3,06:25,85,68,,1423.00,,,
,00:09:20,143,9.5,06:21,85,68,,1425.70,,,
,00:09:21,143,9.5,06:21,85,68,,1428.60,,,
,00:09:22,143,9.4,06:23,85,68,,1431.50,,,
,00:09:23,144,9.4,06:23,85,68,,1434.60,,,
,00:09:24,144,9.5,06:20,85,69,,1437.40,,,
,00:09:25,144,9.6,06:14,85,69,,1440.50,,,
,00:09:26,144,9.8,06:09,85,69,,1443.50,,,
,00:09:27,144,9.8,06:07,85,69,,1446.30,,,
,00:09:28,144,9.8,06:07,85,69,,1449.00,,,
,00:09:29,144,9.8,06:07,85,69,,1452.10,,,
,00:09:30,144,9.8,06:09,85,69,,1454.90,,,
,00:09:31,144,9.8,06:09,85,70,,1457.70,,,
,00:09:32,144,9.8,06:09,85,70,,1460.50,,,
,00:09:33,143,9.7,06:12,85,70,,1463.20,,,
,00:09:34,143,9.6,06:16,85,70,,1465.40,,,
,00:09:35,143,9.4,06:22,85,70,,1467.10,,,
,00:09:36,142,9.2,06:30,85,70,,1468.80,,,
,00:09:37,142,9.1,06:34,85,71,,1470.80,,,
,00:09:38,141,9.1,06:35,85,71,,1472.90,,,
,00:09:39,141,9.1,06:36,84,71,,1474.50,,,
,00:09:40,141,9.1,06:36,84,71,,1476.30,,,
,00:09:41,141,9.1,06:37,84,71,,1478.30,,,
,00:09:42,140,9.1,06:37,84,71,,1481.00,,,
,00:09:43,140,9.1,06:37,84,71,,1483.90,,,
,00:09:44,140,9.1,06:37,84,71,,1486.80,,,
,00:09:45,140,9.1,06:37,84,71,,1489.60,,,
,00:09:46,140,9.1,06:34,85,71,,1492.60,,,
,00:09:47,140,9.4,06:21,85,72,,1496.00,,,
,00:09:48,140,9.9,06:04,85,72,,1499.40,,,
,00:09:49,140,10.3,05:49,85,72,,1503.00,,,
,00:09:50,140,10.6,05:38,85,72,,1506.60,,,
,00:09:51,140,10.9,05:31,85,72,,1510.20,,,
,00:09:52,140,11.0,05:26,85,72,,1513.80,,,
,00:09:53,140,11.2,05:22,88,72,,1517.70,,,
,00:09:54,140,11.3,05:18,88,72,,1521.40,,,
,00:09:55,139,11.4,05:15,88,72,,1524.90,,,
,00:09:56,139,11.5,05:13,88,72,,1528.00,,,
,00:09:57,138,11.6,05:11,88,72,,1531.20,,,
,00:09:58,138,11.6,05:10,88,72,,1534.40,,,
,00:09:59,137,11.6,05:09,88,72,,1537.70,,,
,00:10:00,137,11.6,05:10,88,72,,1541.00,,,
,00:10:01,137,11.5,05:12,87,72,,1544.10,,,
,00:10:02,137,11.5,05:12,86,72,,1547.40,,,
,00:10:03,136,11.6,05:11,86,72,,1550.80,,,
,00:10:04,136,11.7,05:09,86,72,,1554.30,,,
,00:10:05,135,11.8,05:05,86,72,,1557.80,,,
,00:10:06,135,11.9,05:02,86,72,,1561.10,,,
,00:10:07,135,12.1,04:58,88,72,,1564.70,,,
,00:10:08,135,12.2,04:56,88,72,,1568.40,,,
,00:10:09,134,12.2,04:55,86,72,,1571.80,,,
,00:10:10,134,12.2,04:54,86,72,,1575.50,,,
,00:10:11,133,12.2,04:54,86,72,,1579.10,,,
,00:10:12,133,12.2,04:54,86,72,,1582.60,,,
,00:10:13,132,12.2,04:55,87,72,,1585.80,,,
,00:10:14,132,12.2,04:54,86,72,,1589.30,,,
,00:10:15,132,12.3,04:53,86,72,,1592.70,,,
,00:10:16,132,12.3,04:53,86,71,,1596.30,,,
,00:10:17,131,12.2,04:54,86,71,,1599.70,,,
,00:10:18,131,12.1,04:58,86,71,,1603.00,,,
,00:10:19,131,12.0,05:00,87,71,,1606.60,,,
,00:10:20,131,12.0,05:01,87,71,,1610.10,,,
,00:10:21,130,11.9,05:02,86,71,,1613.60,,,
,00:10:22,130,11.9,05:02,86,71,,1617.30,,,
,00:10:23,130,11.9,05:02,87,71,,1620.80,,,
,00:10:24,130,11.9,05:02,88,70,,1624.30,,,
,00:10:25,130,11.9,05:03,88,70,,1627.60,,,
,00:10:26,129,11.9,05:03,88,70,,1631.10,,,
,00:10:27,129,11.9,05:03,88,70,,1634.60,,,
,00:10:28,129,11.9,05:03,88,70,,1638.00,,,
,00:10:29,129,11.9,05:03,88,70,,1641.60,,,
,00:10:30,129,11.9,05:03,88,70,,1645.00,,,
,00:10:31,129,11.9,05:03,88,69,,1648.30,,,
,00:10:32,129,11.9,05:02,88,69,,1651.90,,,
,00:10:33,129,12.0,05:00,88,69,,1655.50,,,
,00:10:34,129,12.0,04:59,88,69,,1659.40,,,
,00:10:35,129,12.1,04:58,88,69,,1663.10,,,
,00:10:36,128,12.1,04:57,88,69,,1666.80,,,
,00:10:37,128,12.2,04:56,88,69,,1670.40,,,
,00:10:38,128,12.2,04:55,87,68,,1674.00,,,
,00:10:39,128,12.2,04:54,88,68,,1677.60,,,
,00:10:40,128,12.3,04:53,87,68,,1681.20,,,
,00:10:41,127,12.3,04:53,86,68,,1684.70,,,
,00:10:42,127,12.3,04:52,86,68,,1688.20,,,
,00:10:43,127,12.3,04:52,86,67,,1691.50,,,
,00:10:44,126,12.4,04:51,86,67,,1694.80,,,
,00:10:45,126,12.4,04:51,86,67,,1698.10,,,
,00:10:46,125,12.4,04:51,86,67,,1701.20,,,
,00:10:47,125,12.4,04:51,87,66,,1704.10,,,
,00:10:48,125,12.3,04:53,88,66,,1707.10,,,
,00:10:49,125,12.1,04:57,88,66,,1709.70,,,
,00:10:50,124,11.8,05:06,87,66,,1712.20,,,
,00:10:51,124,11.4,05:16,86,65,,1714.30,,,
,00:10:52,124,11.1,05:24,86,65,,1716.80,,,
,00:10:53,124,11.0,05:26,87,65,,1719.60,,,
,00:10:54,124,11.2,05:22,88,65,,1722.80,,,
,00:10:55,124,11.4,05:15,89,65,,1726.00,,,
,00:10:56,124,11.6,05:10,90,64,,1729.50,,,
,00:10:57,124,11.8,05:06,90,64,,1733.40,,,
,00:10:58,123,12.0,05:00,90,64,,1737.70,,,
,00:10:59,123,12.3,04:53,89,64,,1742.15,,,
,00:11:00,123,12.6,04:45,89,63,,1746.61,,,
,00:11:01,123,12.9,04:38,89,63,,1751.06,,,
,00:11:02,122,13.1,04:34,89,63,,1755.52,,,
,00:11:03,122,13.1,04:35,89,63,,1759.97,,,
,00:11:04,122,13.0,04:37,89,63,,1763.70,,,
,00:11:05,122,12.9,04:39,89,62,,1766.90,,,
,00:11:06,122,12.8,04:41,89,62,,1770.20,,,
,00:11:07,122,12.8,04:42,89,62,,1773.30,,,
,00:11:08,123,12.7,04:43,89,62,,1776.10,,,
,00:11:09,123,12.7,04:44,89,62,,1779.00,,,
,00:11:10,123,12.7,04:44,89,61,,1781.40,,,
,00:11:11,123,12.6,04:45,89,61,,1784.20,,,
,00:11:12,124,12.5,04:49,89,61,,1787.10,,,
,00:11:13,124,12.2,04:54,89,61,,1790.10,,,
,00:11:14,124,12.0,05:01,89,61,,1792.90,,,
,00:11:15,124,11.7,05:09,89,60,,1795.60,,,
,00:11:16,125,11.4,05:17,89,60,,1798.20,,,
,00:11:17,125,11.2,05:23,89,60,,1800.80,,,
,00:11:18,125,11.0,05:26,89,60,,1803.60,,,
,00:11:19,125,11.1,05:26,89,59,,1806.40,,,
,00:11:20,126,11.1,05:24,89,59,,1809.10,,,
,00:11:21,126,11.1,05:23,87,59,,1811.90,,,
,00:11:22,126,11.2,05:22,86,59,,1814.80,,,
,00:11:23,126,11.3,05:19,86,59,,1817.80,,,
,00:11:24,126,11.4,05:17,86,59,,1821.10,,,
,00:11:25,126,11.4,05:17,86,59,,1824.30,,,
,00:11:26,126,11.3,05:18,86,59,,1827.20,,,
,00:11:27,126,11.3,05:19,86,58,,1830.00,,,
,00:11:28,126,11.2,05:21,86,58,,1832.70,,,
,00:11:29,127,10.9,05:29,86,58,,1835.10,,,
,00:11:30,127,10.6,05:40,86,58,,1837.30,,,
,00:11:31,127,10.2,05:52,86,58,,1839.50,,,
,00:11:32,127,10.0,06:01,86,58,,1841.80,,,
,00:11:33,127,9.7,06:10,86,58,,1844.10,,,
,00:11:34,127,9.6,06:15,86,58,,1846.30,,,
,00:11:35,128,9.5,06:18,86,58,,1848.70,,,
,00:11:36,128,9.5,06:19,86,58,,1851.00,,,
,00:11:37,128,9.5,06:18,86,58,,1853.50,,,
,00:11:38,129,9.6,06:14,86,58,,1856.20,,,
,00:11:39,129,9.8,06:07,86,57,,1859.10,,,
,00:11:40,129,10.0,06:01,86,57,,1861.90,,,
,00:11:41,130,10.1,05:56,86,57,,1864.70,,,
,00:11:42,130,10.2,05:52,86,57,,1867.40,,,
,00:11:43,131,10.3,05:51,86,57,,1870.20,,,
,00:11:44,131,10.2,05:52,86,57,,1872.80,,,
,00:11:45,132,10.2,05:51,85,57,,1875.50,,,
,00:11:46,132,10.3,05:50,85,57,,1878.10,,,
,00:11:47,132,10.3,05:48,85,57,,1880.70,,,
,00:11:48,133,10.4,05:48,85,57,,1883.40,,,
,00:11:49,133,10.4,05:48,85,57,,1885.90,,,
,00:11:50,133,10.3,05:48,85,57,,1888.60,,,
,00:11:51,134,10.3,05:48,85,57,,1891.30,,,
,00:11:52,134,10.3,05:48,85,57,,1894.00,,,
,00:11:53,134,10.2,05:52,84,57,,1896.60,,,
,00:11:54,134,10.1,05:57,84,57,,1898.90,,,
,00:11:55,135,10.0,06:01,84,57,,1901.40,,,
,00:11:56,135,9.9,06:02,84,57,,1903.90,,,
,00:11:57,135,9.9,06:02,84,57,,1906.40,,,
,00:11:58,135,9.9,06:02,85,57,,1908.90,,,
,00:11:59,135,9.9,06:05,84,57,,1911.10,,,
,00:12:00,135,9.7,06:10,84,56,,1913.30,,,
,00:12:01,136,9.6,06:15,84,56,,1915.70,,,
,00:12:02,136,9.6,06:17,84,56,,1918.20,,,
,00:12:03,136,9.6,06:16,84,56,,1920.60,,,
,00:12:04,136,9.6,06:16,84,56,,1922.90,,,
,00:12:05,136,9.6,06:16,84,56,,1925.30,,,
,00:12:06,136,9.6,06:15,85,57,,1927.70,,,
,00:12:07,136,9.6,06:15,84,57,,1930.10,,,
,00:12:08,136,9.6,06:16,84,57,,1932.70,,,
,00:12:09,136,9.6,06:16,84,57,,1935.30,,,
,00:12:10,136,9.5,06:19,84,57,,1937.60,,,
,00:12:11,136,9.4,06:22,84,57,,1939.70,,,
,00:12:12,137,9.4,06:22,84,57,,1942.20,,,
,00:12:13,137,9.4,06:22,84,57,,1944.60,,,
,00:12:14,138,9.4,06:22,84,57,,1946.90,,,
,00:12:15,138,9.4,06:24,84,57,,1949.00,,,
,00:12:16,139,9.3,06:25,84,57,,1951.30,,,
,00:12:17,139,9.3,06:28,84,57,,1953.50,,,
,00:12:18,140,9.2,06:33,84,57,,1955.60,,,
,00:12:19,140,9.1,06:36,84,57,,1957.80,,,
,00:12:20,140,9.0,06:39,85,57,,1960.40,,,
,00:12:21,140,9.0,06:40,85,57,,1962.60,,,
,00:12:22,140,9.0,06:41,83,57,,1964.80,,,
,00:12:23,140,9.0,06:41,82,57,,1967.00,,,
,00:12:24,141,9.0,06:42,83,57,,1969.30,,,
,00:12:25,141,8.9,06:42,83,57,,1971.60,,,
,00:12:26,141,8.9,06:42,83,57,,1973.90,,,
,00:12:27,141,8.9,06:43,83,57,,1976.40,,,
,00:12:28,142,8.9,06:43,83,57,,1979.10,,,
,00:12:29,142,8.9,06:44,83,57,,1981.50,,,
,00:12:30,143,8.9,06:44,83,57,,1984.00,,,
,00:12:31,143,8.9,06:44,84,57,,1986.50,,,
,00:12:32,143,8.9,06:44,85,57,,1989.10,,,
,00:12:33,144,8.9,06:44,84,57,,1991.60,,,
,00:12:34,144,8.9,06:44,84,57,,1993.90,,,
,00:12:35,144,8.9,06:44,84,58,,1996.30,,,
,00:12:36,144,8.9,06:45,84,58,,1998.70,,,
,00:12:37,144,8.9,06:45,84,58,,2001.00,,,
,00:12:38,144,8.9,06:46,84,58,,2003.50,,,
,00:12:39,144,8.9,06:46,84,58,,2006.00,,,
,00:12:40,144,8.9,06:46,84,58,,2008.40,,,
,00:12:41,144,8.9,06:46,84,58,,2010.70,,,
,00:12:42,144,8.8,06:47,85,59,,2013.10,,,
,00:12:43,144,8.8,06:48,85,59,,2015.40,,,
,00:12:44,144,8.8,06:49,85,59,,2017.70,,,
,00:12:45,144,8.8,06:49,85,59,,2020.20,,,
,00:12:46,144,8.8,06:50,85,59,,2022.60,,,
,00:12:47,144,8.8,06:51,85,59,,2025.00,,,
,00:12:48,144,8.8,06:51,84,59,,2027.50,,,
,00:12:49,144,8.8,06:51,84,59,,2030.10,,,
,00:12:50,145,8.8,06:51,84,59,,2032.70,,,
,00:12:51,145,8.7,06:52,84,59,,2035.30,,,
,00:12:52,145,8.7,06:52,84,60,,2037.90,,,
,00:12:53,145,8.7,06:53,84,60,,2040.20,,,
,00:12:54,145,8.7,06:53,84,60,,2042.30,,,
,00:12:55,145,8.7,06:53,84,60,,2044.50,,,
,00:12:56,145,8.7,06:55,85,60,,2046.60,,,
,00:12:57,144,8.6,06:57,85,60,,2048.40,,,
,00:12:58,144,8.6,06:58,84,60,,2050.50,,,
,00:12:59,144,8.6,06:59,84,61,,2052.40,,,
,00:13:00,144,8.6,07:00,85,61,,2054.50,,,
,00:13:01,144,8.6,07:01,85,61,,2056.60,,,
,00:13:02,144,8.5,07:02,85,61,,2058.90,,,
,00:13:03,144,8.5,07:02,85,61,,2061.20,,,
,00:13:04,144,8.5,07:03,85,61,,2063.50,,,
,00:13:05,144,8.5,07:03,85,61,,2065.90,,,
,00:13:06,144,8.5,07:04,85,61,,2068.60,,,
,00:13:07,144,8.5,07:04,87,62,,2071.00,,,
,00:13:08,144,8.5,07:04,86,62,,2073.40,,,
,00:13:09,144,8.5,07:04,86,62,,2075.70,,,
,00:13:10,145,8.5,07:04,86,62,,2078.10,,,
,00:13:11,145,8.5,07:05,86,62,,2080.30,,,
,00:13:12,145,8.5,07:06,84,62,,2082.60,,,
,00:13:13,145,8.4,07:08,83,62,,2084.80,,,
,00:13:14,145,8.4,07:09,81,62,,2086.70,,,
,00:13:15,145,8.4,07:10,81,62,,2088.60,,,
,00:13:16,145,8.3,07:15,81,63,,2090.70,,,
,00:13:17,145,8.1,07:26,81,63,,2092.70,,,
,00:13:18,146,7.9,07:34,81,63,,2094.50,,,
,00:13:19,146,7.8,07:39,81,63,,2096.50,,,
,00:13:20,147,7.7,07:45,81,63,,2098.50,,,
,00:13:21,147,7.7,07:48,81,63,,2100.30,,,
,00:13:22,148,7.6,07:51,82,63,,2102.20,,,
,00:13:23,148,7.6,07:55,83,64,,2104.10,,,
,00:13:24,148,7.4,08:05,83,64,,2105.80,,,
,00:13:25,148,7.2,08:18,83,64,,2107.50,,,
,00:13:26,148,7.1,08:29,83,64,,2109.40,,,
,00:13:27,148,7.0,08:36,84,64,,2111.30,,,
,00:13:28,148,6.9,08:38,85,64,,2112.90,,,
,00:13:29,148,6.9,08:38,84,64,,2114.60,,,
,00:13:30,147,7.0,08:35,84,64,,2116.50,,,
,00:13:31,147,7.1,08:27,84,64,,2118.40,,,
,00:13:32,147,7.3,08:15,84,65,,2120.40,,,
,00:13:33,147,7.4,08:06,84,65,,2122.60,,,
,00:13:34,147,7.5,08:00,84,65,,2125.00,,,
,00:13:35,147,7.6,07:55,84,65,,2127.10,,,
,00:13:36,146,7.6,07:51,84,65,,2129.30,,,
,00:13:37,146,7.7,07:49,84,65,,2131.70,,,
,00:13:38,147,7.7,07:46,84,65,,2134.10,,,
,00:13:39,147,7.8,07:44,83,66,,2136.30,,,
,00:13:40,147,7.8,07:42,82,66,,2138.80,,,
,00:13:41,147,7.8,07:40,83,66,,2141.30,,,
,00:13:42,148,7.8,07:39,84,66,,2143.70,,,
,00:13:43,148,7.8,07:39,85,66,,2146.10,,,
,00:13:44,148,7.9,07:38,84,66,,2148.70,,,
,00:13:45,148,8.0,07:33,84,66,,2151.20,,,
,00:13:46,148,8.1,07:23,85,67,,2153.90,,,
,00:13:47,148,8.3,07:12,85,67,,2156.50,,,
,00:13:48,148,8.5,07:01,85,67,,2159.40,,,
,00:13:49,148,8.8,06:49,87,67,,2162.20,,,
,00:13:50,148,9.1,06:36,86,67,,2165.20,,,
,00:13:51,148,9.4,06:23,88,67,,2168.50,,,
,00:13:52,148,9.7,06:13,88,68,,2171.70,,,
,00:13:53,148,9.9,06:03,88,68,,2174.90,,,
,00:13:54,148,10.2,05:54,88,68,,2178.30,,,
,00:13:55,147,10.4,05:46,88,68,,2181.80,,,
,00:13:56,147,11.0,05:27,88,68,,2185.30,,,
,00:13:57,147,11.7,05:08,88,68,,2189.00,,,
,00:13:58,146,12.0,05:00,88,68,,2192.50,,,
,00:13:59,146,12.2,04:55,88,68,,2196.20,,,
,00:14:00,146,12.4,04:50,88,68,,2199.80,,,
,00:14:01,146,12.6,04:45,88,68,,2203.50,,,
,00:14:02,145,12.9,04:39,89,68,,2207.30,,,
,00:14:03,145,13.1,04:35,90,69,,2211.20,,,
,00:14:04,145,13.2,04:33,90,69,,2215.10,,,
,00:14:05,145,13.4,04:29,90,69,,2218.90,,,
,00:14:06,144,13.5,04:26,90,69,,2222.70,,,
,00:14:07,144,13.7,04:23,90,69,,2226.80,,,
,00:14:08,144,13.9,04:18,90,69,,2230.90,,,
,00:14:09,143,14.1,04:15,90,69,,2235.00,,,
,00:14:10,142,14.1,04:15,90,69,,2239.00,,,
,00:14:11,142,14.1,04:15,90,69,,2243.20,,,
,00:14:12,141,14.2,04:14,90,69,,2247.30,,,
,00:14:13,141,14.5,04:09,90,69,,2251.60,,,
,00:14:14,140,14.7,04:05,90,69,,2255.90,,,
,00:14:15,140,14.9,04:02,90,69,,2260.10,,,
,00:14:16,140,14.9,04:01,90,69,,2264.30,,,
,00:14:17,139,14.7,04:05,90,69,,2268.30,,,
,00:14:18,139,14.2,04:13,90,69,,2272.20,,,
,00:14:19,139,13.9,04:20,90,69,,2275.80,,,
,00:14:20,138,13.3,04:31,90,69,,2279.30,,,
,00:14:21,138,12.7,04:44,90,69,,2282.70,,,
,00:14:22,138,12.4,04:49,90,69,,2285.90,,,
,00:14:23,138,12.2,04:54,90,69,,2289.00,,,
,00:14:24,138,12.1,04:58,90,69,,2291.90,,,
,00:14:25,138,12.0,05:01,90,69,,2294.80,,,
,00:14:26,138,11.9,05:02,90,69,,2297.80,,,
,00:14:27,138,11.9,05:03,90,69,,2300.70,,,
,00:14:28,138,11.8,05:04,90,69,,2303.60,,,
,00:14:29,138,11.8,05:05,90,69,,2306.70,,,
,00:14:30,137,11.8,05:06,90,69,,2309.80,,,
,00:14:31,137,11.8,05:06,90,69,,2313.00,,,
,00:14:32,137,11.8,05:06,90,69,,2316.10,,,
,00:14:33,137,11.8,05:06,90,68,,2319.70,,,
,00:14:34,137,12.0,05:01,90,68,,2323.60,,,
,00:14:35,137,12.3,04:52,89,68,,2327.50,,,
,00:14:36,136,12.6,04:45,89,68,,2331.60,,,
,00:14:37,136,12.8,04:41,89,68,,2335.80,,,
,00:14:38,136,12.8,04:41,90,68,,2339.80,,,
,00:14:39,136,12.7,04:43,89,68,,2344.00,,,
,00:14:40,135,12.6,04:45,89,68,,2347.90,,,
,00:14:41,135,12.6,04:46,89,68,,2352.00,,,
,00:14:42,135,12.5,04:47,90,68,,2355.40,,,
,00:14:43,135,12.5,04:47,90,68,,2358.60,,,
,00:14:44,135,12.5,04:47,89,67,,2361.80,,,
,00:14:45,135,12.5,04:47,89,67,,2365.00,,,
,00:14:46,135,12.5,04:47,89,67,,2368.30,,,
,00:14:47,135,12.5,04:47,89,67,,2371.90,,,
,00:14:48,135,12.7,04:44,90,67,,2375.70,,,
,00:14:49,135,12.9,04:39,90,67,,2379.60,,,
,00:14:50,135,13.1,04:34,90,66,,2383.70,,,
,00:14:51,134,13.4,04:29,90,66,,2387.90,,,
,00:14:52,134,13.6,04:24,89,66,,2392.35,,,
,00:14:53,134,13.8,04:20,89,66,,2396.81,,,
,00:14:54,134,14.0,04:17,89,66,,2401.26,,,
,00:14:55,134,14.2,04:14,89,66,,2405.72,,,
,00:14:56,133,14.3,04:11,89,66,,2410.17,,,
,00:14:57,133,14.4,04:10,89,66,,2414.63,,,
,00:14:58,133,14.3,04:11,90,66,,2419.08,,,
,00:14:59,133,14.2,04:14,90,65,,2423.20,,,
,00:15:00,133,14.0,04:17,90,65,,2427.00,,,
,00:15:01,133,13.9,04:19,90,65,,2430.80,,,
,00:15:02,134,13.9,04:20,90,65,,2434.60,,,
,00:15:03,134,13.8,04:21,90,65,,2438.30,,,
,00:15:04,134,13.8,04:21,90,65,,2442.10,,,
,00:15:05,134,13.8,04:22,90,64,,2445.90,,,
,00:15:06,134,13.8,04:22,90,64,,2449.70,,,
,00:15:07,133,13.8,04:21,90,64,,2453.70,,,
,00:15:08,133,13.8,04:21,90,64,,2458.00,,,
,00:15:09,133,13.8,04:20,90,64,,2462.10,,,
,00:15:10,133,13.8,04:21,89,64,,2466.00,,,
,00:15:11,133,13.8,04:21,89,63,,2469.80,,,
,00:15:12,133,13.8,04:21,89,63,,2473.60,,,
